epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1475.44,0.69968,0.48756,0.82851,0.95668,0.95002,0.98593,0.76598,0.74344,0.42971,0.84333,8.15345e-05,8.15345e-05,8.15345e-05
57,1501.91,0.70451,0.48949,0.82905,0.94134,0.96659,0.984,0.76084,0.75097,0.42673,0.84527,7.97624e-05,7.97624e-05,7.97624e-05
58,1527.53,0.70248,0.49036,0.83101,0.94813,0.96111,0.98413,0.76075,0.74264,0.42772,0.84228,7.79903e-05,7.79903e-05,7.79903e-05
59,1553.01,0.69964,0.48444,0.82614,0.96029,0.93887,0.9809,0.76532,0.74569,0.42832,0.84573,7.62182e-05,7.62182e-05,7.62182e-05
60,1579.14,0.6895,0.47216,0.82641,0.95741,0.96256,0.98334,0.77052,0.73659,0.42127,0.84216,7.44461e-05,7.44461e-05,7.44461e-05
61,1605.62,0.68997,0.48232,0.82545,0.95572,0.96316,0.98516,0.76793,0.73555,0.42152,0.84117,7.2674e-05,7.2674e-05,7.2674e-05
62,1631.36,0.70423,0.47895,0.83161,0.94625,0.96213,0.98435,0.76716,0.73928,0.42103,0.84227,7.09019e-05,7.09019e-05,7.09019e-05
63,1657.88,0.68781,0.46635,0.82685,0.94541,0.96365,0.98202,0.7699,0.73673,0.41623,0.8428,6.91298e-05,6.91298e-05,6.91298e-05
64,1684.31,0.68316,0.46226,0.8253,0.94491,0.96492,0.98389,0.76878,0.73356,0.41528,0.84122,6.73577e-05,6.73577e-05,6.73577e-05
65,1710.72,0.67503,0.46299,0.82264,0.95097,0.96524,0.98327,0.77082,0.73237,0.41063,0.84067,6.55856e-05,6.55856e-05,6.55856e-05
66,1737.02,0.68532,0.47,0.82876,0.9544,0.94997,0.98292,0.76974,0.73578,0.41296,0.84328,6.38135e-05,6.38135e-05,6.38135e-05
67,1762.89,0.69076,0.45903,0.82593,0.94973,0.96746,0.98323,0.77259,0.7342,0.41504,0.84239,6.20414e-05,6.20414e-05,6.20414e-05
68,1789.07,0.67696,0.45859,0.82452,0.95254,0.95864,0.98432,0.77122,0.73603,0.41554,0.84047,6.02693e-05,6.02693e-05,6.02693e-05
69,1815.46,0.67877,0.45419,0.82272,0.94493,0.96962,0.98529,0.76999,0.73391,0.41308,0.84084,5.84972e-05,5.84972e-05,5.84972e-05
70,1841.82,0.67187,0.4471,0.82284,0.95448,0.96684,0.98531,0.76754,0.73409,0.41065,0.84043,5.67251e-05,5.67251e-05,5.67251e-05
71,1868.19,0.67402,0.44938,0.82483,0.95355,0.96124,0.98317,0.77015,0.72934,0.40672,0.84037,5.4953e-05,5.4953e-05,5.4953e-05
72,1894.38,0.67127,0.44792,0.82434,0.94726,0.97009,0.9845,0.76662,0.73627,0.41057,0.84237,5.31809e-05,5.31809e-05,5.31809e-05
73,1920.69,0.66591,0.44949,0.82377,0.95149,0.97471,0.98534,0.76638,0.73266,0.40766,0.84093,5.14088e-05,5.14088e-05,5.14088e-05
74,1947.06,0.67246,0.44842,0.82464,0.94694,0.96598,0.98561,0.7702,0.73703,0.40769,0.8417,4.96367e-05,4.96367e-05,4.96367e-05
75,1973.35,0.6714,0.44088,0.8221,0.95827,0.96189,0.98772,0.77243,0.73361,0.40305,0.8417,4.78646e-05,4.78646e-05,4.78646e-05
76,1999.8,0.6547,0.43429,0.82315,0.95411,0.96856,0.98739,0.77221,0.73318,0.40346,0.84183,4.60925e-05,4.60925e-05,4.60925e-05
77,2026.44,0.66644,0.44086,0.82057,0.95964,0.96492,0.986,0.77313,0.7327,0.40322,0.84102,4.43204e-05,4.43204e-05,4.43204e-05
78,2052.85,0.66471,0.44067,0.8238,0.95144,0.96739,0.98595,0.7742,0.72925,0.40165,0.84014,4.25483e-05,4.25483e-05,4.25483e-05
79,2079.09,0.65409,0.43439,0.81813,0.95406,0.96884,0.98708,0.77672,0.73111,0.39857,0.84273,4.07762e-05,4.07762e-05,4.07762e-05
80,2105.16,0.66473,0.43234,0.81817,0.94406,0.97248,0.98686,0.77588,0.73393,0.40017,0.84262,3.90041e-05,3.90041e-05,3.90041e-05
81,2132,0.65967,0.43188,0.82142,0.95324,0.96401,0.98696,0.77548,0.73069,0.40075,0.84171,3.7232e-05,3.7232e-05,3.7232e-05
82,2158.93,0.66334,0.43221,0.82302,0.94441,0.97755,0.98715,0.77311,0.73349,0.40254,0.84206,3.54599e-05,3.54599e-05,3.54599e-05
